region,game,role,gym_leader,gym_city,gym_type,source_location,min_level,max_level,method,pokemon,moves
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-high,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-low,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-low,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-low,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-normal,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-normal,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-normal,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-high,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-high,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-high,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-low,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-low,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-low,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-normal,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-normal,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-normal,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-high,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-high,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-high,aipom,"Scratch, Tail Whip, Sand Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,15,15,walk,arbok,"Leer, Bite, Poison Sting, Bite"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,15,15,walk,arbok,"Leer, Bite, Poison Sting, Bite"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,15,15,walk,ariados,"Constrict, Scary Face, Scary Face, Constrict"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,15,15,walk,ariados,"Constrict, Scary Face, Scary Face, Constrict"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-low,beedrill,"Fury Attack, Fury Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-normal,beedrill,"Fury Attack, Fury Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-high,beedrill,"Fury Attack, Fury Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-low,beedrill,"Fury Attack, Fury Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-normal,beedrill,"Fury Attack, Fury Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-high,beedrill,"Fury Attack, Fury Attack"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-low,butterfree,"Confusion, Confusion"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-normal,butterfree,"Confusion, Confusion"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-high,butterfree,"Confusion, Confusion"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-low,butterfree,"Confusion, Confusion"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-normal,butterfree,"Confusion, Confusion"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-high,butterfree,"Confusion, Confusion"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-low,caterpie,"Tackle, String Shot"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-low,caterpie,"Tackle, String Shot"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-normal,caterpie,"Tackle, String Shot"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-normal,caterpie,"Tackle, String Shot"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-high,caterpie,"Tackle, String Shot"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-low,caterpie,"Tackle, String Shot"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-low,caterpie,"Tackle, String Shot"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-normal,caterpie,"Tackle, String Shot"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-normal,caterpie,"Tackle, String Shot"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-high,caterpie,"Tackle, String Shot"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,13,13,walk,ekans,"Wrap, Leer, Poison Sting"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,13,13,walk,ekans,"Wrap, Leer, Poison Sting"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-low,ekans,"Wrap, Leer, Poison Sting"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-normal,ekans,"Wrap, Leer, Poison Sting"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-low,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-low,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-normal,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-normal,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-high,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-high,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-low,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-low,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-normal,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-normal,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-high,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-high,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-low,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-low,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-low,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-normal,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-normal,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-normal,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-high,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-high,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-high,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-low,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-low,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-normal,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-normal,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-high,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-high,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-low,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-low,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-normal,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-normal,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-high,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-high,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-low,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-low,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-low,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-normal,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-normal,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-normal,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-high,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-high,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-high,exeggcute,"Hypnosis, Barrage, Reflect"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 38,16,16,walk,farfetch'd,"Peck, Sand Attack, Leer"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 38,16,16,walk,farfetch'd,"Peck, Sand Attack, Leer"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 38,16,16,walk,farfetch'd,"Peck, Sand Attack, Leer"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 38,16,16,walk,farfetch'd,"Peck, Sand Attack, Leer"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 38,16,16,walk,farfetch'd,"Peck, Sand Attack, Leer"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 38,16,16,walk,farfetch'd,"Peck, Sand Attack, Leer"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,16,16,walk,fearow,"Growl, Peck, Leer, Fury Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,16,16,walk,fearow,"Growl, Peck, Leer, Fury Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,16,16,walk,fearow,"Growl, Peck, Leer, Fury Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,16,16,walk,fearow,"Growl, Peck, Leer, Fury Attack"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,15,15,walk,flaaffy,"Tackle, Growl, Thunder Shock, Thunder Shock"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,15,15,walk,flaaffy,"Tackle, Growl, Thunder Shock, Thunder Shock"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,15,15,walk,flaaffy,"Tackle, Growl, Thunder Shock, Thunder Shock"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,17,17,walk,flaaffy,"Tackle, Growl, Thunder Shock, Thunder Shock"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,17,17,walk,flaaffy,"Tackle, Growl, Thunder Shock, Thunder Shock"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,17,17,walk,flaaffy,"Tackle, Growl, Thunder Shock, Thunder Shock"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,17,17,walk,flaaffy,"Tackle, Growl, Thunder Shock, Thunder Shock"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,17,17,walk,flaaffy,"Tackle, Growl, Thunder Shock, Thunder Shock"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,17,17,walk,flaaffy,"Tackle, Growl, Thunder Shock, Thunder Shock"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,15,15,walk,flaaffy,"Tackle, Growl, Thunder Shock, Thunder Shock"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,15,15,walk,flaaffy,"Tackle, Growl, Thunder Shock, Thunder Shock"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,15,15,walk,flaaffy,"Tackle, Growl, Thunder Shock, Thunder Shock"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,17,17,walk,flaaffy,"Tackle, Growl, Thunder Shock, Thunder Shock"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,17,17,walk,flaaffy,"Tackle, Growl, Thunder Shock, Thunder Shock"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,17,17,walk,flaaffy,"Tackle, Growl, Thunder Shock, Thunder Shock"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,17,17,walk,flaaffy,"Tackle, Growl, Thunder Shock, Thunder Shock"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,17,17,walk,flaaffy,"Tackle, Growl, Thunder Shock, Thunder Shock"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,17,17,walk,flaaffy,"Tackle, Growl, Thunder Shock, Thunder Shock"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,16,16,walk,golbat,"Screech, Leech Life, Supersonic, Bite"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,16,16,walk,golbat,"Screech, Leech Life, Supersonic, Bite"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,16,16,walk,golbat,"Screech, Leech Life, Supersonic, Bite"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,old-rod,goldeen,"Tail Whip, Peck, Supersonic"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,20,20,good-rod,goldeen,"Tail Whip, Peck, Supersonic, Horn Attack"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,20,20,good-rod,goldeen,"Tail Whip, Peck, Supersonic, Horn Attack"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,20,20,good-rod,goldeen,"Tail Whip, Peck, Supersonic, Horn Attack"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,40,40,super-rod,goldeen,"Horn Attack, Flail, Fury Attack, Waterfall"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,40,40,super-rod,goldeen,"Horn Attack, Flail, Fury Attack, Waterfall"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,20,24,surf,goldeen,"Tail Whip, Peck, Supersonic, Horn Attack"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,15,19,surf,goldeen,"Tail Whip, Peck, Supersonic, Horn Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,old-rod,goldeen,"Tail Whip, Peck, Supersonic"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,20,20,good-rod,goldeen,"Tail Whip, Peck, Supersonic, Horn Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,20,20,good-rod,goldeen,"Tail Whip, Peck, Supersonic, Horn Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,20,20,good-rod,goldeen,"Tail Whip, Peck, Supersonic, Horn Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,40,40,super-rod,goldeen,"Horn Attack, Flail, Fury Attack, Waterfall"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,40,40,super-rod,goldeen,"Horn Attack, Flail, Fury Attack, Waterfall"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,20,24,surf,goldeen,"Tail Whip, Peck, Supersonic, Horn Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,15,19,surf,goldeen,"Tail Whip, Peck, Supersonic, Horn Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,old-rod,goldeen,"Tail Whip, Peck, Supersonic"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,20,20,good-rod,goldeen,"Tail Whip, Peck, Supersonic, Horn Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,20,20,good-rod,goldeen,"Tail Whip, Peck, Supersonic, Horn Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,20,20,good-rod,goldeen,"Tail Whip, Peck, Supersonic, Horn Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,40,40,super-rod,goldeen,"Horn Attack, Flail, Fury Attack, Waterfall"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,40,40,super-rod,goldeen,"Horn Attack, Flail, Fury Attack, Waterfall"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,20,24,surf,goldeen,"Tail Whip, Peck, Supersonic, Horn Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,15,19,surf,goldeen,"Tail Whip, Peck, Supersonic, Horn Attack"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,14,14,walk,growlithe,"Bite, Roar, Ember"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,14,14,walk,growlithe,"Bite, Roar, Ember"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,14,14,walk,growlithe,"Bite, Roar, Ember"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,16,16,walk,growlithe,"Bite, Roar, Ember"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,16,16,walk,growlithe,"Bite, Roar, Ember"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,14,14,walk,growlithe,"Bite, Roar, Ember"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,14,14,walk,growlithe,"Bite, Roar, Ember"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,16,16,walk,growlithe,"Bite, Roar, Ember"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,16,16,walk,growlithe,"Bite, Roar, Ember"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-high,heracross,"Tackle, Leer, Horn Attack"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-high,heracross,"Tackle, Leer, Horn Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-high,heracross,"Tackle, Leer, Horn Attack"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-high,heracross,"Tackle, Leer, Horn Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-high,heracross,"Tackle, Leer, Horn Attack"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 42,10,10,headbutt-high,heracross,"Tackle, Leer, Horn Attack"
Johto,gold,gym_leader,Morty,Ecruteak City,Ghost,Route 37,15,15,walk,hoothoot,"Tackle, Growl, Foresight, Peck"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,13,13,walk,hoothoot,"Tackle, Growl, Foresight, Peck"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,15,15,walk,hoothoot,"Tackle, Growl, Foresight, Peck"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,15,15,walk,hoothoot,"Tackle, Growl, Foresight, Peck"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,15,15,walk,hoothoot,"Tackle, Growl, Foresight, Peck"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,15,15,walk,hoothoot,"Tackle, Growl, Foresight, Peck"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,13,13,walk,hoothoot,"Tackle, Growl, Foresight, Peck"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,15,15,walk,hoothoot,"Tackle, Growl, Foresight, Peck"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-low,hoothoot,"Tackle, Growl, Foresight"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-normal,hoothoot,"Tackle, Growl, Foresight"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-high,hoothoot,"Tackle, Growl, Foresight"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-low,hoothoot,"Tackle, Growl, Foresight"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-normal,hoothoot,"Tackle, Growl, Foresight"
Johto,crystal,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-high,hoothoot,"Tackle, Growl, Foresight"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-low,kakuna,"Harden, Harden"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,10,10,headbutt-normal,kakuna,"Harden, Harden"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-low,kakuna,"Harden, Harden"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 38,10,10,headbutt-normal,kakuna,"Harden, Harden"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,13,13,walk,ledyba,"Tackle, Supersonic"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,15,15,walk,ledyba,"Tackle, Supersonic, Comet Punch"
Johto,silver,gym_leader,Morty,Ecruteak City,Ghost,Route 37,15,15,walk,ledyba,"Tackle, Supersonic, Comet Punch"
